2014245032,  403611355, 1343915450, 1208069977,    2744642, 1611152700,
2014862984,  404371473, 1745512447, 1342940344,  539645092, 1881393653,
 403226091,  269912493, 1612702098, 1209060441,  405636372,  404835642,
1074206255, 1879399484, 2015448965, 1880606380, 1476916242,  404953397,
2013387777, 1478965448,  269086949,  808029461, 1612638333,  673880695,
1343740497, 2014950536, 1345126046,    7691591, 1880134379,    4232915,
   8399862, 1208053995, 1344577604,     341476,    3561342, 2015185849,
1747099038,  403284836,  271038399,  807662618,  806139977, 1209518014,
1745502028, 1209895131, 1610995661, 1612972387, 1209081128,  405255020,
1344307029,  136490694,  403555115, 2015312357,  536962578,   12626772,
   2680736, 2013506662, 1342484106,  807983777, 1478906102, 1881013482,
 136716140, 1210623780,  136260794,  941658728,  402906753, 1747106994,
1476676243,  403948492, 1344818280, 1076482178,  137104128, 1746582991,
1477908277, 1880976378, 1746068653, 1612088675,  671971619,  135493909,
1208181161,  270589213, 1210959122,  269700331,  537269973, 1075246883,
1477961733,  806118586,  942229713, 1209649800,  939624020, 1344001200,
1612562373, 1479105745,  403438704, 1746942289, 1610927132,  402906999,
2014309377,     213654,  136772327, 1344709231, 2014915446,  807631491,
1880773513, 1074113344, 1343621018, 1344068047,    5624010,   14716848,
1479124998, 1881611833,  537207150, 1747469683, 1342796263,  271454777,
 941895751, 1611610319,  673589759, 2015460810,  673906896, 1477138619,
 539531600, 1479115177, 1476932968,  941826702, 1073983536, 1879177642,
 134794112,    2487620,  671986687,  405106861,  539022221,  269178096,
 405559167,  671116675,  271363591,  808265075, 1478500771, 1209372094,
2015003846, 1745449209,  940965138,  538157870, 1074241468,  941771047,
1476826910,  402737411,  939920300, 1344735549,  807089757,  137021539,
 404018140, 1745154378,     347952,  537639904,  806262144,  270960505,
 270475627, 1479037808, 1208875416,  270257532,  271499021, 1076308393,
 941738480,  537523855, 1745338271,  805449760,  134850464, 1075351065,
1074805221, 2013635433,  268801201, 2015632623, 1479446363,  806583053,
1074946428, 1476842168,  807312576, 1477202862, 1343004537, 1610657586,
 405092708, 1075682152,  671754475, 1477524280, 1477716073,  806595914,
 537045604,  537457008,  940259932, 1746708947, 1208218594,  807764311,
1342343589, 1208887721, 1210122679,    4942956,  672047847, 1208252814,
1343352349, 1343299613,  268822759, 1209576105, 1880776724, 1612304550,
 673300916, 1479002329,  268771420, 1612347547, 1612014209, 1074857958,
1209748805,  940597102,  136743882, 1342503482,  673770370,  136722111,
   5607243, 1745885918, 1612796961, 1746601553,  134335825, 1208177409,
 269863104, 1476875132, 1613157141,  942233167,  537174803, 1210841708,
1343744050, 1476398466, 1342363743, 1209648865, 1746717516, 1075546051,
1343122087,    1945205,  940435256, 1747398068, 1611443458,  539652468,
 537295776,  269953434,  942157048,    3038644,  403151573, 1881113087,
   1476978, 1879687389,  271446314, 1881842958,  270826481,  270563398,
1209168047, 1344352281, 1880176096, 2014853284, 1611851455, 1747257544,
1073858558,  806744069,  942099309,  402915782,  537276605,  270822179,
 538507669,  135980611, 2014559497,  135799420,    1992730, 1210451971,
 403119545, 1610685000,   13309235,  134588530, 1746831118, 1747767731,
 135568072,  135931948, 1209248470, 1881529569, 1881177155, 1744867242,
   1667839,  538358091, 2015784059,  270039565,  672002877,  405525549,
 941882534,  807742939, 1342542297,  403062874, 1477926948, 1881315990,
 805775148, 1879332500, 1880139824,  808352597,  403029889,  940506090,
   1379539, 1881386494,    3568830, 1879116524, 1747745507, 1478111877,
1342737799,  807559287, 1479379447,    2793221, 2016151061, 1613673400,
 270908120, 1611594478, 1612240388,  538088517,  539910089,    2835282,
 539519623,  539093385, 1209757311,  671328074,  134537640, 1075999701,
   1418509, 1345245834,  941840637, 1342272579,  136941285,   11217601,
 941186822, 1210336018,  538764553, 1881698885,    2049777,  940184499,
   1401604,  134942865, 1208229079,  405377348,  269431389,  537132210,
 136087934, 1881302951, 1477728654, 1879658731,  268839926, 1477317211,
1611665270, 2015273811, 1611903550, 1612824372,     385169,  134233962,
 268734306, 1074353594,  539304844,  940656274,  134780282, 1477776310,
1478390015,  269874935,   14717681, 1208452117, 1210382340,  136266230,
1613128935,  404848858, 1745091461,  270274281, 1747519577, 1478087591,
1612483784,  940334790, 1612030745, 1477186523, 1747630176, 1879086051,
1478040847, 1880029503, 1611431736,  135131759,  674127134, 1210497504,
1345095097, 1076488942, 1612262826,  271180992,  269961134, 1611663849,
 404133914,  805450952,  806078423,  404718148, 1074205266,  807583141,
 403395524,  672499497, 1613556859,  941007388,  672244673, 1881624582,
   2518586,    2849459, 1745686596,  269534668, 1880682887,  673158487,
1075433151,  806705045,  135996612, 2014387289, 1479408864, 1476978161,
1611059231, 1881734689,     218335,    1458058,     466190,  805986445,
    895922,   14041082,  939838941,  403612864,  405012483,  671762991,
 135477115,  268742774,  941973045, 1747065605, 1343637891, 1343410271,
   2354364, 1478679178,  806303401, 2015679740,  808367784,  268608897,
1746281564, 1612024840, 1343095159, 1879586446, 1478061816,  808020647,
1746708271, 1880630238, 1880819180, 1344006543,  269618966, 1478438973,
 136848075, 1345115199, 1477088840,  940556308, 1210125757, 1345013547,
 269144230,  539391740,    1439659, 1881469111, 1610836594, 1610642470,
1210927937,  671892249,  806681643, 2016053115,    2747208,  268498974,
1612525292, 1611587706, 2016171888,    1323650,   16142834,  137080012,
 805860143, 1076109663, 1746269854, 2013571903,     518652,  404802034,
1745587378, 2014512373, 1344360354, 1745310505,  136544702, 2014499631,
 941059045,    2270168,  673599450,  405713726,  808031145,  136411595,
1880033861,  941288070, 1074621370,  268463309,  136182998,  940831412,
 134604381, 1344713791, 1074483616,  539094644,  672823286,   11922391,
    188471,    2304284, 1210765864,  538005453, 1342669953, 1075615853,
1342785254,  539529026, 1611766867,  940225557,  940371373,    1582648,
2014357870,  269074990,    3059566, 1610791093, 1076201196,  135593810,
1075976881,  673858919, 1747741035,  404686309,  135552138, 1879200698,
2015011872, 1880689704, 1075823414,  940919897,  269878136, 1210254312,
1344915251, 2014073432,  403051677, 1881772100,  269921507, 1613259492,
 805861980,  537166087, 1344678810,    2428755, 1612725005, 1881112068,
 269859051, 1343967370,  268624614,  269390055, 2013671028,  539943886,
     44043, 1343754510,  671310876,  405509221, 1342612828, 2014183697,
 405216930,  269773345, 1075833748, 1477550944,  136131943, 1343816582,
 807689406,  539040123,    4213659,  538177773, 1342953262,  538827557,
 672556962,  672580101, 1345145874,  137219566,  940076229, 1075580308,
1476424121,  537733232, 1076222940, 1879471341, 1074957771, 1745994052,
 538661193, 2013383182, 1478931585,  135220928, 2015957626, 1610826364,
 538775903, 1075677573, 1209573062, 1075470931,  671317943,  271049068,
 403400868, 1210861945, 1074829805, 1610949339, 1210069020, 1745396914,
 941764802,    1874918,  673510343,  672430158,    1074917, 2015898111,
1610933685,  270747093,  941687493,  672279517,  940245881,   14748511,
 807944758,  269107396, 1343176349,  269930706,  940405959,  673982857,
1613640527,  671711088,    1173462, 1611897881,  807388408,  404195123,
1478403693, 1343552936,  135850298,  807184546, 1476505555,  942148711,
 807089653,    5643966,  539205963, 1880669846, 2015914235,  537230216,
1613591719, 2015748221,  807515541, 1075423308, 1208009175, 2015592580,
1342895515, 1074223309,  269184890, 1342805455,    3065022,  672469649,
 136237679,  135572371, 1611259994,  404375674, 1208422533, 1611704770,
    590255,  537196616, 1879852469, 1074860782,  671242456, 1881867841,
 671575922, 1610705832, 1613162422,  403916632,  268436390,  807777315,
 405081726, 1209857358, 1477094710, 2014544007,  806600974,    1156479,
 271286600, 1076437942,     114711, 1343326050, 1746232581,   13333983,
 672150367, 2014252617, 1882052374, 1075915280,     639720,  805710955,
1610686128,  806484591, 1073749218,  269538793,  538799703,  807217192,
 405443296,    1745045, 1613383336,  136066429, 1478289412,  270307566,
 674137446, 1210628359, 1746470972, 1208083835,     801451,  268987813,
 806089905,    2890645, 2015316509, 2015255500,    1716930,  539905389,
 405581871, 1209027119,  939876013, 1073992924, 1210501878,    9109154,
 941142599, 1477562383,   11896128,  806199765,  135741616,    5601409,
 270184819,    1021091,     665981,  807459577, 1880968307, 1476975218,
 939526370,  539238387, 1745304041,  270065002,  134833685,  403499047,
1210631806,  538220317, 1746891233,    1060982, 1747269541, 1076746195,
   2328365, 1342351488, 1611014633, 1076571100,    4912665, 1478812766,
1478634988, 1746688173,    9155918,  537499452,      35270, 1210920699,
 673818884,  404727925,  269622135,  940192315, 1611141165,  270215323,
1344378180,  673004625, 1209742621, 1342332751,  539844234,  806049661,
2015849566, 1075628437,  269171751,  269876629,  671233083, 1879656273,
 537172312, 1747003785,  135118893,  672085402,  939770857, 1208247446,
1344708995, 2014070436,  941693825, 2014204097,  807679953,  942066276,
2014034031,    1425300,  270040501,  402920019, 1613057508, 1208462420,
   4255139, 1075298993,  269556837,  135031109,  405061006,  807504092,
 135266297,  405714311,  940193564, 1342514918,  270809519, 1613041584,
 539744523, 1611731009,  137152415,     117353, 1613649417, 1747547275,
1074789169, 1344849360, 1745341937, 1745343991,  805588997,  137116525,
 136250315, 1074052814, 1476916063, 1881009542, 2014854450, 1479078765,
 940161261, 1210794995,  674115664,  807498400,  941302432,  405195069,
1209500706,  806622842, 2013406876,     132805, 1076311711, 1612699609,
  14690005, 1879406199,     552135, 1613492900, 1074623934, 2015595860,
 672827802,     497397,  539339859,   12604204, 1209493121,  807689152,
1210736092, 1209030066, 1210834772, 1343751564,  405140596, 1343438659,
1076769285,  403034977, 1745453485, 1344200129,  135208171, 1611012171,
    366575,  404248859, 1611943210,    2871069, 1880943354,    2485749,
 404734989,    1638454,  808145780, 1075252045,  270365574,    4247126,
1478091739, 1746843266,  402965245, 1074226564, 1477392314, 2013397980,
1208088573, 2014808721,  807488056, 1477881197,  806454339, 1075001931,
2014393048, 1342840264, 1879801132, 1208380275, 1612436067, 2014859714,
1344772506,  539395978, 1209649624, 1880352762, 1880857980,    1395370,
1747870016, 2015289855,  270879871, 1210733328, 1210685314,    2313085,
 538483402, 1478841274,    1282733,  404137619, 1074171517,     575010,
1747903895,  806728532, 1342545950, 1209174914,  808194886, 1477309727,
1745315603, 1613633621, 1342177943, 1209791648,  135999261,    2447734,
1076371571, 1882105349,  939749465, 1478510701,  269168791, 1208238586,
     28639,  538268438, 1343105549, 1880399450, 1746498108, 1209453854,
 806982712, 1612028837, 2014794950,  673866885,  805901455,  673743650,
1074265740,  134791717, 1611286453,  940349029, 1076028396,  940449861,
1879943740, 1076559389,  942453952,  269260486,  672821328, 1747787777,
 135700348,  671310624, 1343565394, 1613411763,  134999277, 2015647135,
 940625808,  672815038,  942550186,     328274, 1612547487,  539472381,
 136569401, 1477446881, 1208153206, 1075173940,  537004897,  137245544,
 941413073, 1747578049, 1074385935,  136027178,  671162176,    8438237,
 806005030, 1746219096,  404674644,  805508125, 1746365220,  808059650,
    425854,     772853, 1343422810, 2015437305, 1881895898, 1610909838,
 269647119,  537382215, 1747615863,     438643, 2015299877,  536994875,
 134732626, 1478720794,  269993438,  672890975, 1208962465, 1478889585,
 136867011, 1746736017, 2015884040, 1342315525,  942521314, 2015146533,
 671829989, 2015865353,  941778598, 1746779512, 1209839882,  941404428,
 673744299,  136980313, 1746825096, 1611840968, 1073804583, 1477780704,
1478093345,  537343829,  405309294, 1342858330, 2015091893,  135132141,
1074961717, 1611525458, 1612043073,    2611745,    2777872,  806775136,
 405462824, 1210207557, 1075903904, 1881070390,  538113675, 2016327673,
1747775409,    1722119, 1747362153, 2013925305,  538145964, 1208799367,
 672430470, 1611857506,  941812494, 1342947596, 2015595917,  135376978,
 807578907,  135794905, 2015234424,  806648983,      39868, 1478681959,
1612297944, 1747224227,     312970,  402739693, 2014711976, 1745616706,
1343697750,  403955222,  270910330,  807486100,  134794369, 1478044501,
1613657295,  268925297,  271358359, 2014616324, 1611304700, 1075190132,
 807032300, 1746510603, 1208623571,  807796703,  940341224,  805797553,
1208053714,    2337306,  939901063,  671264480,  537515634, 1074369923,
1208366875,  405681946, 1746569271, 2015457950,  672489001,  270763665,
1479330027,  403887389, 2014722268, 1746490995,  806796283,  672234912,
 806323810, 1076665470, 1343323614, 1745739352, 1342403922, 1478118236,
 940249473,  805868085,  404386464, 1343763053,  134775970,    1832131,
 941225784, 1478467377,  806797915,    1524659,  673987859, 1476481967,
1879412358, 1075937130,  270916657,  941558275, 2016156030, 1076581457,
 808086122, 1612456003, 1478848409,  538031893,  134471232, 1478751551,
 941633077,  940231276,  538286056, 2013431103,     226878,  672382473,
 671741869,  807771693, 1344835288, 2013845444, 1344784359, 1881864977,
    888463, 1880915833,  136931650,  134880195, 1612237875,  136586354,
1074521222, 2013480416,   15388957, 1612207170,  134482001, 1477332372,
 940564449,  268440501, 2016221334,  942028064,    9138535,  539801138,
1075739427,  134883132, 1073846621, 1611282040,  805783046,  538420967,
1747516652,  939687556,    5661451, 1611505515, 1611782598,  941421171,
   1412879, 2014591211, 1745916875,  807546199, 1479298272,  269714285,
 136807161,  270858556, 1075644152,  403715935,  270236911,  808199598,
1611046473,  137208358, 1479330751,  672390735,  538919559, 1210154492,
 940784752,  270553006,  672923933,  537045747,  538999888,     145253,
 807299596,    1943910,  539077294, 1745594006, 1343546048,  807707211,
1344279724,  405082710, 1610999315, 1881623055,     450992, 1881288129,
   9137556, 1477140892,    4263925, 1342364684, 2013849453,  673273993,
1073842370,  270433069,  807097922,  404527228,  807041945, 1746179602,
1208708608, 1745557115,  270311477,  941713552, 1881577429, 1880474389,
1209138262,  538078422, 1342253541, 1343766902, 1478805836,  538349425,
1343835195,  136757725, 1746401148,  269754599,  671341673,  539209862,
1074652585,   14737316,  405353008,  136516163,  671787616, 1612709432,
1879181520,  536947560, 1209013377,  271440247, 1479345979, 1881568568,
    311920,  672687364, 1879984344,    1141270,  537951616,  941058540,
2013547044, 1345225332, 1477472876,     491953,  137013170, 1880252291,
 539832964,  137218731,  271323040, 1210237611, 1343221538,  137104412,
   9134993,   13352046, 1075888671,  270776353, 1210926071,   13355946,
 539776300,  271191350,  807096905, 1610725340,  941634950,  404913741,
 271335074, 1076277698,      21948,  405074328, 1881851351, 1613268128,
   2123404,  135751976,  271204884, 1075930261,  940473771,  134712571,
1210717625, 1208111447,  539157568,  404241262,  671833494, 1613531903,
 405597709,    2932655, 1477439306,  538237422,  941779527,   12660256,
1075741293,  807219915,     100413, 1880616502, 2015986833, 1879759093,
 538087392, 1479166837, 1208077219,  268902779,  940413715,  941335504,
 270700645, 1477121236,  403346241, 1746995504,  672294262, 1611590356,
1879050554, 1746928373,  269023805, 1344257666, 1611257748,  537678656,
1747638545,  134754574,    2976103,  538805753,  942514142, 1344142224,
1612673264,  673587665,  940699267, 1611462492,  807699700,  537523731,
 271241009, 1208921676, 1075375142, 1074494723,  941226157, 1344480561,
2015788732,  136136631,   12604417, 1612446068,  672585788,  806487242,
1344825788,  671447555, 2013947766,  135892235, 1611604156,  940089509,
1612930630,  941083018,  270920984,    4227426,  403075824, 2013907486,
1344374276,  671916613,  403880398, 1880472730,  539185695,  269294852,
1880295595, 1611160435, 1075087842, 1611739179, 1744887272,  539115411,
1076647863,  539499178,  403180950,  939827476,  134715909, 1209408281,
 136633976,  673778193, 1477746720, 2016258637, 1476416800, 1881619075,
 538835434, 1343235855, 1477989375,  673994558,  939857282, 1880071012,
1344326379, 1342568827,  941305029, 1209767202,  806254256,  672012394,
1074195046, 1210297779, 1075973538,  807787007,  940929243,  939647052,
 137130934, 1746041165, 2013847395, 1343040303, 1344897336, 1075689038,
 671858971,  135728855,  807254645,  134612289,  403431631, 1879150221,
 539413070, 1343189788, 1746604002,  672086914,    1713892,  403056307,
2014122487, 1477225497,  269961409, 1611100902, 1477441937,  136011408,
 270448847, 1477383812,    4956652, 1745395062,  403437892, 1612781073,
   1485813, 1344894208,  404684219, 1879346534,  403093248,  136176793,
2014269419, 1073812754,  537154969,  404692801,  270290673,  134922470,
 404505815, 1074723588,  537922129, 1747205420,  939762451, 1342864563,
1074776054,  134467686,  673965743, 1881475624, 2016083109,  807079728,
1747171493,  404547415, 1075472547,  270035387,  807884606,  941186349,
 941458984, 1611289836,    2905471,    1459404, 1879214227,    5649022,
 134631528, 2015331345, 1613313663, 1210961505, 1612955621,  537737347,
 671269099, 2015054897, 1478872741,  808072926,  136429152, 2015054776,
1747214330, 1210404862,   16101136,  134994294, 1210300837,  403871472,
1613512148, 1476944244,  672247837,  672920839, 1880444194,  269960695,
 137091846, 1746444641, 1076055278, 1208947459,  808152002, 1073882565,
1747152829,  806375980, 1478374630, 1075410970, 1477874813, 2015758789,
    100222,  672520809, 1479369273,  537030091,  134232607, 1879248606,
 537491068,  807355655,  941431294, 1075288967, 1074182970,  537602832,
 940847961,  403321904,  671114693,  807407379, 1479095161,  270811152,
1210421932, 1074347217, 1343846732,  135392794,  136683319, 1881416159,
 135308369, 1880192211, 1746978010, 1881993802, 1745540604,  269675572,
2014239273, 1611091344, 1881573584, 1076543410, 1613373352, 1479189831,
 805528617,  136217210, 1343800594,  137037547,  538224922,  672776536,
1610622131,  537786316,  137230972, 1208586666,   10502144,    2776567,
1746218370,  940245213,  405166927, 1344227783,    1691483,  539914449,
1880690921, 2014818076,    2048315,  940057978,  136413154, 1209541915,
1343772395, 1478546335,  135828137,  672132862, 1477641321,  805790105,
 135903979, 2013829998,  538974845,  134564139,  404543027, 1746369159,
    391807,    1981503, 1343193155,  405474700, 2016012961,   16114844,
 806990377, 1076652727,  137294147, 1477379869, 1209794316,  539366383,
 269605742,  269853864,  939965597, 1478849474,  403906839,  673992038,
1881749609,  939542500, 1209094559, 1210086602,  673431088,  805648186,
   2727967,  806650838,  672310382,  136780813,  136793989, 1880390209,
1073821974,  807253341,      97230,  671548301, 2016332106,  940655064,
1075851580,  136057974, 1478182034,  807467302, 1209089356, 1476522764,
1074940121,  135244197, 1882109480,  405225803, 1611706422, 1479432511,
 135666402, 1881502708,     770621,  269637126,    9152211,  537830643,
1746167337, 1612809410,  941606469, 1612781148, 1611121450,  671225421,
 134658017,  404024340,  536899982, 1345062417,     385729, 1343105343,
 402656335, 1879056509,  537037152,    2919791, 2015367387,  673874939,
1613613301, 1879524633,  674005221, 1074173096, 1344628479,    1538514,
 673372561, 1479468026,    4946492,  270878256, 1879076998, 1343291119,
1344746357,  537823372,  270076886,  136133536, 1477101512,    2406056,
1477601178, 1881330569,  940671850, 1880822639,    1363643,  270313467,
    345106, 1612581664,  136370079,  269426536,  136825375, 1343873842,
 941681644, 1477041331, 1880138123,  672333186, 1610937537, 1613435044,
1074647125,  808254259, 1074951034,  137277803, 1075497212,  940016408,
 673173825,  134517950,   15401879, 1345144693,    1332875,  271136949,
1477621551,  672517839,  537245006,  672908505,  538488211,  941633378,
1610717613,  136204437, 1477202975, 1476724523,  536965219,  136929537,
1880055449, 1613622755,  805340450,  805939319,   13308564, 2015726884,
 672739341,  673083560, 2014919951, 1342237844, 1477116568, 1075888737,
    752823,     716554, 2013408456, 1611908956, 1745723569, 1612573060,
 134351798, 1881690994,  268706227, 1476452289,  405594789, 1880303786,
1076814288,  269067587,  807765658, 1074187271,  673906521,   14755877,
 941354411,  672317999,  403027426, 1076777610,  805431092, 1076096907,
 403368601,    1416283, 1210557957, 1208643667, 1074726737, 2014279900,
1210533364, 1747138831, 1879144636,  268801460,  941912692,  136144369,
1076690438,  807478029,  940651674,  403352804, 2014922804, 1746676816,
1611206895,  672522798,  807376692,  805714669,    1001738,  539789166,
 674042706, 1074977386,  537126734,  404414976, 2015732550,  270495530,
 672400386,    7037928, 1210975850, 1344928877,  270904809, 1611999748,
1746989241,  807782226, 1610636455, 1747205385, 1746714088, 1477818372,
1745749324,  671125104, 1879878021,  939818087,  137022695,  941121351,
1880876948, 2015894464, 1343143585, 1476903224, 1477336548,  673332092,
 805408876, 1343409213, 2015566192,  403034219, 1476692635, 2015479120,
 269477693, 1881753842,  942075489, 1881716982, 1747570896,  403047115,
2016143924, 1478058287,  806173094, 1074227085,  269050946, 1343414890,
1880343269,  270230044, 1074110044, 1880460502,  671155081, 1881575752,
 671598222, 1612141551, 1076762937, 1881913007, 1745026920, 2015083356,
1611288985,  403198076,  537462607,    9155235, 1209921488,  134253027,
 940427045,  671476540,  673023513, 1745490047,  940715749, 1076172735,
 270498534, 1611382643, 1611610164,  269669770,  135319129,  807242733,
1343177934, 1611288325,    2371237,  808133779,  538714311, 1478093634,
 271451200, 1479236409,  942578248, 1879651284, 1610833369,  806517743,
 671956215, 2015509761,  671128625, 1880133714,    2584880,  134508881,
2016020053,  134904074,  539056584,  807796128, 1881065713,  270644993,
 671246744, 1479227249, 1075030606,  537579324, 1478621642,  940093010,
1476521131,  806685822, 1076735682,  806647480, 2016084144, 2015374341,
1880198541, 1074152923,  136255289,  939740053,  135244770,  806985983,
 940804848,  271049159,  806225837, 1074001709,     308386, 1074394832,
1478489473, 1745557109,  806802003, 1881685776, 1746595651,   10539290,
 537892839,  403315453,  135231730,  270164782, 2013943679, 1076670409,
1745264503, 1345163770,  673744413, 1342257483, 2016243568, 1074704924,
 671354330,   15380251,  808300839, 2014190075,  405555549,  137068434,
1478059920,     126804,    1702428, 1075035653, 1074905805,  539430437,
 807362020,  672429976, 1479233373,  671130418,  941101046, 1344847672,
1477496288,   16079176,  404460257,  134606840, 1881825987, 2013963480,
1075971982,  537966181,  136658434,  135028302, 1611814440, 1879752213,
 537869306,  402796100, 1074221536,  405192887,  268511564, 1342382003,
1074048064, 2013632838, 1344242377, 1747631785, 1747852094, 1343689599,
   1537954, 1075204735, 1881859929,  942383937, 2013481644, 1476685119,
    980345,   16083316,  134598374,    4938931, 1208201745, 1610793942,
 404002702, 1209563499,  807015444, 2014120391,  539073927, 1746192321,
1343676528, 2015288664,     867562, 1343435486, 1478438724,  270708718,
 537041141,    1686421,  805848134,  269880380, 2014680067,  673256617,
 673433001, 1478694462,  538974329,  537121106,  671340364,  538916217,
1344069185, 1881329623, 2013737731, 2014827053,  404774388, 1343259150,
   3020801,  537976918,  270579787, 1612235611,    2239605, 1477069930,
1343780126, 1342839226,    2806439,  942287192,  403689422,  807755458,
1880449683,  134620722, 1211013356, 1344928623,  672397771,  671667424,
 405054970, 1209561573,  270739288,  403502797,  269243154, 1476767553,
1881149340, 1881839972, 2015360444, 1747825307,  537954535, 1746365266,
1880389319,  403593474, 2013547640,    9854101, 1074543234,  405127499,
 269435727,  404472695,  403029691, 1879312168,  136224554,    2936204,
1345092371, 1075206797, 1074298035, 1745153813,    5641558, 1478641055,
2013399332,  806087845,  940469203,  808123335, 1209239405, 1746827296,
1746041780, 1476778191, 1881979515, 1613547638, 1477936753,  537812476,
1342504805, 1881388421,  135564909,  135254960, 2013785445,  671644286,
 538751945,  269676967, 1076413776, 1747117634,  269352146,  404077889,
 806285192,  404120451,  404931354, 2013733167,  671404031, 1478919866,
 268507010, 1478675104, 1477199694,  539147902, 1342872447,     609853,
